date,Morning Sickness,isPartial,state,symptom
2011-09-01,21,False,AR,Morning Sickness
2011-10-01,27,False,AR,Morning Sickness
2011-11-01,17,False,AR,Morning Sickness
2011-12-01,25,False,AR,Morning Sickness
2012-01-01,31,False,AR,Morning Sickness
2012-02-01,34,False,AR,Morning Sickness
2012-03-01,32,False,AR,Morning Sickness
2012-04-01,16,False,AR,Morning Sickness
2012-05-01,34,False,AR,Morning Sickness
2012-06-01,27,False,AR,Morning Sickness
2012-07-01,18,False,AR,Morning Sickness
2012-08-01,27,False,AR,Morning Sickness
2012-09-01,42,False,AR,Morning Sickness
2012-10-01,35,False,AR,Morning Sickness
2012-11-01,23,False,AR,Morning Sickness
2012-12-01,36,False,AR,Morning Sickness
2013-01-01,34,False,AR,Morning Sickness
2013-02-01,30,False,AR,Morning Sickness
2013-03-01,26,False,AR,Morning Sickness
2013-04-01,19,False,AR,Morning Sickness
2013-05-01,29,False,AR,Morning Sickness
2013-06-01,33,False,AR,Morning Sickness
2013-07-01,48,False,AR,Morning Sickness
2013-08-01,31,False,AR,Morning Sickness
2013-09-01,29,False,AR,Morning Sickness
2013-10-01,23,False,AR,Morning Sickness
2013-11-01,34,False,AR,Morning Sickness
2013-12-01,22,False,AR,Morning Sickness
2014-01-01,14,False,AR,Morning Sickness
2014-02-01,23,False,AR,Morning Sickness
2014-03-01,46,False,AR,Morning Sickness
2014-04-01,35,False,AR,Morning Sickness
2014-05-01,28,False,AR,Morning Sickness
2014-06-01,44,False,AR,Morning Sickness
2014-07-01,29,False,AR,Morning Sickness
2014-08-01,30,False,AR,Morning Sickness
2014-09-01,26,False,AR,Morning Sickness
2014-10-01,19,False,AR,Morning Sickness
2014-11-01,32,False,AR,Morning Sickness
2014-12-01,27,False,AR,Morning Sickness
2015-01-01,38,False,AR,Morning Sickness
2015-02-01,12,False,AR,Morning Sickness
2015-03-01,29,False,AR,Morning Sickness
2015-04-01,30,False,AR,Morning Sickness
2015-05-01,25,False,AR,Morning Sickness
2015-06-01,33,False,AR,Morning Sickness
2015-07-01,33,False,AR,Morning Sickness
2015-08-01,24,False,AR,Morning Sickness
2015-09-01,24,False,AR,Morning Sickness
2015-10-01,37,False,AR,Morning Sickness
2015-11-01,29,False,AR,Morning Sickness
2015-12-01,38,False,AR,Morning Sickness
2016-01-01,30,False,AR,Morning Sickness
2016-02-01,22,False,AR,Morning Sickness
2016-03-01,25,False,AR,Morning Sickness
2016-04-01,24,False,AR,Morning Sickness
2016-05-01,30,False,AR,Morning Sickness
2016-06-01,36,False,AR,Morning Sickness
2016-07-01,34,False,AR,Morning Sickness
2016-08-01,22,False,AR,Morning Sickness
2016-09-01,35,False,AR,Morning Sickness
2016-10-01,32,False,AR,Morning Sickness
2016-11-01,22,False,AR,Morning Sickness
2016-12-01,29,False,AR,Morning Sickness
2017-01-01,25,False,AR,Morning Sickness
2017-02-01,27,False,AR,Morning Sickness
2017-03-01,26,False,AR,Morning Sickness
2017-04-01,21,False,AR,Morning Sickness
2017-05-01,33,False,AR,Morning Sickness
2017-06-01,33,False,AR,Morning Sickness
2017-07-01,33,False,AR,Morning Sickness
2017-08-01,22,False,AR,Morning Sickness
2017-09-01,35,False,AR,Morning Sickness
2017-10-01,17,False,AR,Morning Sickness
2017-11-01,33,False,AR,Morning Sickness
2017-12-01,21,False,AR,Morning Sickness
2018-01-01,26,False,AR,Morning Sickness
2018-02-01,36,False,AR,Morning Sickness
2018-03-01,30,False,AR,Morning Sickness
2018-04-01,26,False,AR,Morning Sickness
2018-05-01,34,False,AR,Morning Sickness
2018-06-01,33,False,AR,Morning Sickness
2018-07-01,32,False,AR,Morning Sickness
2018-08-01,29,False,AR,Morning Sickness
2018-09-01,15,True,AR,Morning Sickness
date,Morning Sickness,isPartial,state,symptom
2004-01-01,37,False,CA,Morning Sickness
2004-02-01,45,False,CA,Morning Sickness
2004-03-01,32,False,CA,Morning Sickness
2004-04-01,29,False,CA,Morning Sickness
2004-05-01,42,False,CA,Morning Sickness
2004-06-01,60,False,CA,Morning Sickness
2004-07-01,59,False,CA,Morning Sickness
2004-08-01,49,False,CA,Morning Sickness
2004-09-01,55,False,CA,Morning Sickness
2004-10-01,48,False,CA,Morning Sickness
2004-11-01,35,False,CA,Morning Sickness
2004-12-01,27,False,CA,Morning Sickness
2005-01-01,41,False,CA,Morning Sickness
2005-02-01,57,False,CA,Morning Sickness
2005-03-01,56,False,CA,Morning Sickness
2005-04-01,53,False,CA,Morning Sickness
2005-05-01,35,False,CA,Morning Sickness
2005-06-01,44,False,CA,Morning Sickness
2005-07-01,44,False,CA,Morning Sickness
2005-08-01,64,False,CA,Morning Sickness
2005-09-01,47,False,CA,Morning Sickness
2005-10-01,47,False,CA,Morning Sickness
2005-11-01,55,False,CA,Morning Sickness
2005-12-01,59,False,CA,Morning Sickness
2006-01-01,66,False,CA,Morning Sickness
2006-02-01,46,False,CA,Morning Sickness
2006-03-01,49,False,CA,Morning Sickness
2006-04-01,63,False,CA,Morning Sickness
2006-05-01,64,False,CA,Morning Sickness
2006-06-01,48,False,CA,Morning Sickness
2006-07-01,48,False,CA,Morning Sickness
2006-08-01,61,False,CA,Morning Sickness
2006-09-01,61,False,CA,Morning Sickness
2006-10-01,44,False,CA,Morning Sickness
2006-11-01,56,False,CA,Morning Sickness
2006-12-01,51,False,CA,Morning Sickness
2007-01-01,66,False,CA,Morning Sickness
2007-02-01,51,False,CA,Morning Sickness
2007-03-01,50,False,CA,Morning Sickness
2007-04-01,60,False,CA,Morning Sickness
2007-05-01,51,False,CA,Morning Sickness
2007-06-01,49,False,CA,Morning Sickness
2007-07-01,61,False,CA,Morning Sickness
2007-08-01,55,False,CA,Morning Sickness
2007-09-01,49,False,CA,Morning Sickness
2007-10-01,50,False,CA,Morning Sickness
2007-11-01,55,False,CA,Morning Sickness
2007-12-01,50,False,CA,Morning Sickness
2008-01-01,49,False,CA,Morning Sickness
2008-02-01,53,False,CA,Morning Sickness
2008-03-01,51,False,CA,Morning Sickness
2008-04-01,41,False,CA,Morning Sickness
2008-05-01,52,False,CA,Morning Sickness
2008-06-01,47,False,CA,Morning Sickness
2008-07-01,51,False,CA,Morning Sickness
2008-08-01,54,False,CA,Morning Sickness
2008-09-01,49,False,CA,Morning Sickness
2008-10-01,43,False,CA,Morning Sickness
2008-11-01,42,False,CA,Morning Sickness
2008-12-01,50,False,CA,Morning Sickness
2009-01-01,45,False,CA,Morning Sickness
2009-02-01,41,False,CA,Morning Sickness
2009-03-01,44,False,CA,Morning Sickness
2009-04-01,41,False,CA,Morning Sickness
2009-05-01,42,False,CA,Morning Sickness
2009-06-01,51,False,CA,Morning Sickness
2009-07-01,46,False,CA,Morning Sickness
2009-08-01,40,False,CA,Morning Sickness
2009-09-01,35,False,CA,Morning Sickness
2009-10-01,33,False,CA,Morning Sickness
2009-11-01,41,False,CA,Morning Sickness
2009-12-01,43,False,CA,Morning Sickness
2010-01-01,35,False,CA,Morning Sickness
2010-02-01,47,False,CA,Morning Sickness
2010-03-01,46,False,CA,Morning Sickness
2010-04-01,37,False,CA,Morning Sickness
2010-05-01,31,False,CA,Morning Sickness
2010-06-01,38,False,CA,Morning Sickness
2010-07-01,41,False,CA,Morning Sickness
2010-08-01,35,False,CA,Morning Sickness
2010-09-01,34,False,CA,Morning Sickness
2010-10-01,39,False,CA,Morning Sickness
2010-11-01,41,False,CA,Morning Sickness
2010-12-01,40,False,CA,Morning Sickness
2011-01-01,79,False,CA,Morning Sickness
2011-02-01,65,False,CA,Morning Sickness
2011-03-01,70,False,CA,Morning Sickness
2011-04-01,69,False,CA,Morning Sickness
2011-05-01,74,False,CA,Morning Sickness
2011-06-01,69,False,CA,Morning Sickness
2011-07-01,92,False,CA,Morning Sickness
2011-08-01,87,False,CA,Morning Sickness
2011-09-01,90,False,CA,Morning Sickness
2011-10-01,69,False,CA,Morning Sickness
2011-11-01,79,False,CA,Morning Sickness
2011-12-01,81,False,CA,Morning Sickness
2012-01-01,82,False,CA,Morning Sickness
2012-02-01,80,False,CA,Morning Sickness
2012-03-01,91,False,CA,Morning Sickness
2012-04-01,78,False,CA,Morning Sickness
2012-05-01,73,False,CA,Morning Sickness
2012-06-01,82,False,CA,Morning Sickness
2012-07-01,83,False,CA,Morning Sickness
2012-08-01,85,False,CA,Morning Sickness
2012-09-01,75,False,CA,Morning Sickness
2012-10-01,72,False,CA,Morning Sickness
2012-11-01,76,False,CA,Morning Sickness
2012-12-01,100,False,CA,Morning Sickness
2013-01-01,91,False,CA,Morning Sickness
2013-02-01,86,False,CA,Morning Sickness
2013-03-01,79,False,CA,Morning Sickness
2013-04-01,81,False,CA,Morning Sickness
2013-05-01,71,False,CA,Morning Sickness
2013-06-01,82,False,CA,Morning Sickness
2013-07-01,79,False,CA,Morning Sickness
2013-08-01,80,False,CA,Morning Sickness
2013-09-01,77,False,CA,Morning Sickness
2013-10-01,73,False,CA,Morning Sickness
2013-11-01,75,False,CA,Morning Sickness
2013-12-01,77,False,CA,Morning Sickness
2014-01-01,78,False,CA,Morning Sickness
2014-02-01,67,False,CA,Morning Sickness
2014-03-01,73,False,CA,Morning Sickness
2014-04-01,76,False,CA,Morning Sickness
2014-05-01,73,False,CA,Morning Sickness
2014-06-01,79,False,CA,Morning Sickness
2014-07-01,75,False,CA,Morning Sickness
2014-08-01,71,False,CA,Morning Sickness
2014-09-01,71,False,CA,Morning Sickness
2014-10-01,63,False,CA,Morning Sickness
2014-11-01,66,False,CA,Morning Sickness
2014-12-01,79,False,CA,Morning Sickness
2015-01-01,73,False,CA,Morning Sickness
2015-02-01,73,False,CA,Morning Sickness
2015-03-01,75,False,CA,Morning Sickness
2015-04-01,71,False,CA,Morning Sickness
2015-05-01,73,False,CA,Morning Sickness
2015-06-01,77,False,CA,Morning Sickness
2015-07-01,74,False,CA,Morning Sickness
2015-08-01,74,False,CA,Morning Sickness
2015-09-01,72,False,CA,Morning Sickness
2015-10-01,72,False,CA,Morning Sickness
2015-11-01,63,False,CA,Morning Sickness
2015-12-01,78,False,CA,Morning Sickness
2016-01-01,69,False,CA,Morning Sickness
2016-02-01,66,False,CA,Morning Sickness
2016-03-01,71,False,CA,Morning Sickness
2016-04-01,71,False,CA,Morning Sickness
2016-05-01,64,False,CA,Morning Sickness
2016-06-01,72,False,CA,Morning Sickness
2016-07-01,68,False,CA,Morning Sickness
2016-08-01,70,False,CA,Morning Sickness
2016-09-01,70,False,CA,Morning Sickness
2016-10-01,68,False,CA,Morning Sickness
2016-11-01,62,False,CA,Morning Sickness
2016-12-01,67,False,CA,Morning Sickness
2017-01-01,65,False,CA,Morning Sickness
2017-02-01,67,False,CA,Morning Sickness
2017-03-01,66,False,CA,Morning Sickness
2017-04-01,68,False,CA,Morning Sickness
2017-05-01,68,False,CA,Morning Sickness
2017-06-01,68,False,CA,Morning Sickness
2017-07-01,74,False,CA,Morning Sickness
2017-08-01,71,False,CA,Morning Sickness
2017-09-01,65,False,CA,Morning Sickness
2017-10-01,64,False,CA,Morning Sickness
2017-11-01,60,False,CA,Morning Sickness
2017-12-01,64,False,CA,Morning Sickness
2018-01-01,72,False,CA,Morning Sickness
2018-02-01,73,False,CA,Morning Sickness
2018-03-01,69,False,CA,Morning Sickness
2018-04-01,67,False,CA,Morning Sickness
2018-05-01,64,False,CA,Morning Sickness
2018-06-01,63,False,CA,Morning Sickness
2018-07-01,74,False,CA,Morning Sickness
2018-08-01,69,False,CA,Morning Sickness
2018-09-01,67,True,CA,Morning Sickness
date,Morning Sickness,isPartial,state,symptom
2004-01-01,50,False,CO,Morning Sickness
2004-02-01,0,False,CO,Morning Sickness
2004-03-01,87,False,CO,Morning Sickness
2004-04-01,64,False,CO,Morning Sickness
2004-05-01,61,False,CO,Morning Sickness
2004-06-01,48,False,CO,Morning Sickness
2004-07-01,0,False,CO,Morning Sickness
2004-08-01,29,False,CO,Morning Sickness
2004-09-01,41,False,CO,Morning Sickness
2004-10-01,86,False,CO,Morning Sickness
2004-11-01,59,False,CO,Morning Sickness
2004-12-01,54,False,CO,Morning Sickness
2005-01-01,23,False,CO,Morning Sickness
2005-02-01,24,False,CO,Morning Sickness
2005-03-01,62,False,CO,Morning Sickness
2005-04-01,23,False,CO,Morning Sickness
2005-05-01,52,False,CO,Morning Sickness
2005-06-01,54,False,CO,Morning Sickness
2005-07-01,42,False,CO,Morning Sickness
2005-08-01,38,False,CO,Morning Sickness
2005-09-01,63,False,CO,Morning Sickness
2005-10-01,67,False,CO,Morning Sickness
2005-11-01,87,False,CO,Morning Sickness
2005-12-01,66,False,CO,Morning Sickness
2006-01-01,52,False,CO,Morning Sickness
2006-02-01,38,False,CO,Morning Sickness
2006-03-01,39,False,CO,Morning Sickness
2006-04-01,62,False,CO,Morning Sickness
2006-05-01,53,False,CO,Morning Sickness
2006-06-01,91,False,CO,Morning Sickness
2006-07-01,33,False,CO,Morning Sickness
2006-08-01,36,False,CO,Morning Sickness
2006-09-01,42,False,CO,Morning Sickness
2006-10-01,33,False,CO,Morning Sickness
2006-11-01,71,False,CO,Morning Sickness
2006-12-01,43,False,CO,Morning Sickness
2007-01-01,29,False,CO,Morning Sickness
2007-02-01,40,False,CO,Morning Sickness
2007-03-01,51,False,CO,Morning Sickness
2007-04-01,27,False,CO,Morning Sickness
2007-05-01,25,False,CO,Morning Sickness
2007-06-01,63,False,CO,Morning Sickness
2007-07-01,59,False,CO,Morning Sickness
2007-08-01,35,False,CO,Morning Sickness
2007-09-01,51,False,CO,Morning Sickness
2007-10-01,35,False,CO,Morning Sickness
2007-11-01,29,False,CO,Morning Sickness
2007-12-01,43,False,CO,Morning Sickness
2008-01-01,57,False,CO,Morning Sickness
2008-02-01,49,False,CO,Morning Sickness
2008-03-01,34,False,CO,Morning Sickness
2008-04-01,35,False,CO,Morning Sickness
2008-05-01,22,False,CO,Morning Sickness
2008-06-01,42,False,CO,Morning Sickness
2008-07-01,49,False,CO,Morning Sickness
2008-08-01,40,False,CO,Morning Sickness
2008-09-01,59,False,CO,Morning Sickness
2008-10-01,42,False,CO,Morning Sickness
2008-11-01,36,False,CO,Morning Sickness
2008-12-01,35,False,CO,Morning Sickness
2009-01-01,42,False,CO,Morning Sickness
2009-02-01,46,False,CO,Morning Sickness
2009-03-01,28,False,CO,Morning Sickness
2009-04-01,21,False,CO,Morning Sickness
2009-05-01,34,False,CO,Morning Sickness
2009-06-01,49,False,CO,Morning Sickness
2009-07-01,48,False,CO,Morning Sickness
2009-08-01,53,False,CO,Morning Sickness
2009-09-01,52,False,CO,Morning Sickness
2009-10-01,17,False,CO,Morning Sickness
2009-11-01,71,False,CO,Morning Sickness
2009-12-01,44,False,CO,Morning Sickness
2010-01-01,26,False,CO,Morning Sickness
2010-02-01,46,False,CO,Morning Sickness
2010-03-01,47,False,CO,Morning Sickness
2010-04-01,60,False,CO,Morning Sickness
2010-05-01,31,False,CO,Morning Sickness
2010-06-01,44,False,CO,Morning Sickness
2010-07-01,55,False,CO,Morning Sickness
2010-08-01,39,False,CO,Morning Sickness
2010-09-01,38,False,CO,Morning Sickness
2010-10-01,37,False,CO,Morning Sickness
2010-11-01,65,False,CO,Morning Sickness
2010-12-01,60,False,CO,Morning Sickness
2011-01-01,66,False,CO,Morning Sickness
2011-02-01,42,False,CO,Morning Sickness
2011-03-01,44,False,CO,Morning Sickness
2011-04-01,60,False,CO,Morning Sickness
2011-05-01,44,False,CO,Morning Sickness
2011-06-01,72,False,CO,Morning Sickness
2011-07-01,100,False,CO,Morning Sickness
2011-08-01,52,False,CO,Morning Sickness
2011-09-01,54,False,CO,Morning Sickness
2011-10-01,70,False,CO,Morning Sickness
2011-11-01,62,False,CO,Morning Sickness
2011-12-01,85,False,CO,Morning Sickness
2012-01-01,82,False,CO,Morning Sickness
2012-02-01,77,False,CO,Morning Sickness
2012-03-01,76,False,CO,Morning Sickness
2012-04-01,75,False,CO,Morning Sickness
2012-05-01,59,False,CO,Morning Sickness
2012-06-01,64,False,CO,Morning Sickness
2012-07-01,81,False,CO,Morning Sickness
2012-08-01,76,False,CO,Morning Sickness
2012-09-01,79,False,CO,Morning Sickness
2012-10-01,66,False,CO,Morning Sickness
2012-11-01,58,False,CO,Morning Sickness
2012-12-01,80,False,CO,Morning Sickness
2013-01-01,89,False,CO,Morning Sickness
2013-02-01,59,False,CO,Morning Sickness
2013-03-01,66,False,CO,Morning Sickness
2013-04-01,70,False,CO,Morning Sickness
2013-05-01,42,False,CO,Morning Sickness
2013-06-01,79,False,CO,Morning Sickness
2013-07-01,76,False,CO,Morning Sickness
2013-08-01,63,False,CO,Morning Sickness
2013-09-01,65,False,CO,Morning Sickness
2013-10-01,57,False,CO,Morning Sickness
2013-11-01,56,False,CO,Morning Sickness
2013-12-01,55,False,CO,Morning Sickness
2014-01-01,69,False,CO,Morning Sickness
2014-02-01,80,False,CO,Morning Sickness
2014-03-01,68,False,CO,Morning Sickness
2014-04-01,66,False,CO,Morning Sickness
2014-05-01,80,False,CO,Morning Sickness
2014-06-01,78,False,CO,Morning Sickness
2014-07-01,60,False,CO,Morning Sickness
2014-08-01,47,False,CO,Morning Sickness
2014-09-01,55,False,CO,Morning Sickness
2014-10-01,60,False,CO,Morning Sickness
2014-11-01,58,False,CO,Morning Sickness
2014-12-01,60,False,CO,Morning Sickness
2015-01-01,72,False,CO,Morning Sickness
2015-02-01,51,False,CO,Morning Sickness
2015-03-01,59,False,CO,Morning Sickness
2015-04-01,62,False,CO,Morning Sickness
2015-05-01,48,False,CO,Morning Sickness
2015-06-01,57,False,CO,Morning Sickness
2015-07-01,71,False,CO,Morning Sickness
2015-08-01,54,False,CO,Morning Sickness
2015-09-01,59,False,CO,Morning Sickness
2015-10-01,48,False,CO,Morning Sickness
2015-11-01,57,False,CO,Morning Sickness
2015-12-01,53,False,CO,Morning Sickness
2016-01-01,57,False,CO,Morning Sickness
2016-02-01,53,False,CO,Morning Sickness
2016-03-01,62,False,CO,Morning Sickness
2016-04-01,62,False,CO,Morning Sickness
2016-05-01,56,False,CO,Morning Sickness
2016-06-01,49,False,CO,Morning Sickness
2016-07-01,58,False,CO,Morning Sickness
2016-08-01,51,False,CO,Morning Sickness
2016-09-01,48,False,CO,Morning Sickness
2016-10-01,58,False,CO,Morning Sickness
2016-11-01,51,False,CO,Morning Sickness
2016-12-01,45,False,CO,Morning Sickness
2017-01-01,60,False,CO,Morning Sickness
2017-02-01,54,False,CO,Morning Sickness
2017-03-01,54,False,CO,Morning Sickness
2017-04-01,54,False,CO,Morning Sickness
2017-05-01,52,False,CO,Morning Sickness
2017-06-01,56,False,CO,Morning Sickness
2017-07-01,53,False,CO,Morning Sickness
2017-08-01,65,False,CO,Morning Sickness
2017-09-01,63,False,CO,Morning Sickness
2017-10-01,49,False,CO,Morning Sickness
2017-11-01,56,False,CO,Morning Sickness
2017-12-01,50,False,CO,Morning Sickness
2018-01-01,73,False,CO,Morning Sickness
2018-02-01,56,False,CO,Morning Sickness
2018-03-01,57,False,CO,Morning Sickness
2018-04-01,55,False,CO,Morning Sickness
2018-05-01,53,False,CO,Morning Sickness
2018-06-01,48,False,CO,Morning Sickness
2018-07-01,54,False,CO,Morning Sickness
2018-08-01,60,False,CO,Morning Sickness
2018-09-01,41,True,CO,Morning Sickness
date,Morning Sickness,isPartial,state,symptom
2004-01-01,53,False,CT,Morning Sickness
2004-02-01,52,False,CT,Morning Sickness
2004-03-01,0,False,CT,Morning Sickness
2004-04-01,0,False,CT,Morning Sickness
2004-05-01,0,False,CT,Morning Sickness
2004-06-01,46,False,CT,Morning Sickness
2004-07-01,0,False,CT,Morning Sickness
2004-08-01,46,False,CT,Morning Sickness
2004-09-01,41,False,CT,Morning Sickness
2004-10-01,41,False,CT,Morning Sickness
2004-11-01,42,False,CT,Morning Sickness
2004-12-01,37,False,CT,Morning Sickness
2005-01-01,100,False,CT,Morning Sickness
2005-02-01,0,False,CT,Morning Sickness
2005-03-01,44,False,CT,Morning Sickness
2005-04-01,0,False,CT,Morning Sickness
2005-05-01,0,False,CT,Morning Sickness
2005-06-01,62,False,CT,Morning Sickness
2005-07-01,32,False,CT,Morning Sickness
2005-08-01,46,False,CT,Morning Sickness
2005-09-01,27,False,CT,Morning Sickness
2005-10-01,49,False,CT,Morning Sickness
2005-11-01,76,False,CT,Morning Sickness
2005-12-01,58,False,CT,Morning Sickness
2006-01-01,43,False,CT,Morning Sickness
2006-02-01,44,False,CT,Morning Sickness
2006-03-01,48,False,CT,Morning Sickness
2006-04-01,30,False,CT,Morning Sickness
2006-05-01,76,False,CT,Morning Sickness
2006-06-01,40,False,CT,Morning Sickness
2006-07-01,51,False,CT,Morning Sickness
2006-08-01,37,False,CT,Morning Sickness
2006-09-01,44,False,CT,Morning Sickness
2006-10-01,64,False,CT,Morning Sickness
2006-11-01,55,False,CT,Morning Sickness
2006-12-01,38,False,CT,Morning Sickness
2007-01-01,27,False,CT,Morning Sickness
2007-02-01,35,False,CT,Morning Sickness
2007-03-01,25,False,CT,Morning Sickness
2007-04-01,19,False,CT,Morning Sickness
2007-05-01,53,False,CT,Morning Sickness
2007-06-01,13,False,CT,Morning Sickness
2007-07-01,49,False,CT,Morning Sickness
2007-08-01,23,False,CT,Morning Sickness
2007-09-01,58,False,CT,Morning Sickness
2007-10-01,26,False,CT,Morning Sickness
2007-11-01,47,False,CT,Morning Sickness
2007-12-01,59,False,CT,Morning Sickness
2008-01-01,25,False,CT,Morning Sickness
2008-02-01,26,False,CT,Morning Sickness
2008-03-01,39,False,CT,Morning Sickness
2008-04-01,25,False,CT,Morning Sickness
2008-05-01,30,False,CT,Morning Sickness
2008-06-01,32,False,CT,Morning Sickness
2008-07-01,53,False,CT,Morning Sickness
2008-08-01,43,False,CT,Morning Sickness
2008-09-01,53,False,CT,Morning Sickness
