symptom	state	count
Paralysis	OK	177
Paralysis	OR	177
Paralysis	PA	177
Paralysis	RI	177
Paralysis	SC	177
Paralysis	SD	177
Paralysis	TN	177
Paralysis	TX	177
Paralysis	UT	177
Paralysis	VT	177
Paralysis	VA	177
Paralysis	WA	177
Paralysis	WV	177
Paralysis	WI	177
Paralysis	WY	177
Blindness	AL	177
Blindness	AK	177
Blindness	AZ	177
Blindness	AR	177
Blindness	CA	177
Blindness	CO	177
Blindness	CT	177
Blindness	DC	177
Blindness	DE	177
Blindness	FL	177
Blindness	GA	177
Blindness	HI	177
Blindness	ID	177
Blindness	IL	177
Blindness	IN	177
Blindness	IA	177
Blindness	KS	177
Blindness	KY	177
Blindness	LA	177
Blindness	ME	177
Blindness	MD	177
Blindness	MA	177
Blindness	MI	177
Blindness	MN	177
Blindness	MS	177
Blindness	MO	177
Blindness	MT	177
Blindness	NE	177
Blindness	NV	177
Blindness	NH	177
Blindness	NJ	177
Blindness	NM	177
Blindness	NY	177
Blindness	NC	177
Blindness	ND	177
Blindness	OH	177
Blindness	OK	177
Blindness	OR	177
Blindness	PA	177
Blindness	RI	177
Blindness	SC	177
Blindness	SD	177
Blindness	TN	177
Blindness	TX	177
Blindness	UT	177
Blindness	VT	177
Blindness	VA	177
Blindness	WA	177
Blindness	WV	177
Blindness	WI	177
Blindness	WY	177
Back Pain	AL	177
Back Pain	AK	177
Back Pain	AZ	177
Back Pain	AR	177
Back Pain	CA	177
Back Pain	CO	177
Back Pain	CT	177
Back Pain	DC	177
Back Pain	DE	177
Back Pain	FL	177
Back Pain	GA	177
Back Pain	HI	177
Back Pain	ID	177
Back Pain	IL	177
Back Pain	IN	177
Back Pain	IA	177
Back Pain	KS	177
Back Pain	KY	177
Back Pain	LA	177
Back Pain	ME	177
Back Pain	MD	177
Back Pain	MA	177
Back Pain	MI	177
Back Pain	MN	177
Back Pain	MS	177
Back Pain	MO	177
Back Pain	MT	177
Back Pain	NE	177
Back Pain	NV	177
Back Pain	NH	177
Back Pain	NJ	177
Back Pain	NM	177
Back Pain	NY	177
Back Pain	NC	177
Back Pain	ND	177
Back Pain	OH	177
Back Pain	OK	177
Back Pain	OR	177
Back Pain	PA	177
Back Pain	RI	177
Back Pain	SC	177
Back Pain	SD	177
Back Pain	TN	177
Back Pain	TX	177
Back Pain	UT	177
Back Pain	VT	177
Back Pain	VA	177
Back Pain	WA	177
Back Pain	WV	177
Back Pain	WI	177
Back Pain	WY	177
Dyspnea	AL	177
Dyspnea	AK	177
Dyspnea	AZ	177
Dyspnea	AR	177
Dyspnea	CA	177
Dyspnea	CO	177
Dyspnea	CT	177
Dyspnea	DC	177
Dyspnea	DE	177
Dyspnea	FL	177
Dyspnea	GA	177
Dyspnea	HI	177
Dyspnea	ID	177
Dyspnea	IL	177
Dyspnea	IN	177
Dyspnea	IA	177
Dyspnea	KS	177
Dyspnea	KY	177
Dyspnea	LA	177
Dyspnea	ME	177
Dyspnea	MD	177
Dyspnea	MA	177
Dyspnea	MI	177
Dyspnea	MN	177
Dyspnea	MS	177
Dyspnea	MO	177
Dyspnea	MT	177
Dyspnea	NE	177
Dyspnea	NV	177
Dyspnea	NH	177
Dyspnea	NJ	177
Dyspnea	NM	177
Dyspnea	NY	177
Dyspnea	NC	177
Dyspnea	ND	177
Dyspnea	OH	177
Dyspnea	OK	177
Dyspnea	OR	177
Dyspnea	PA	177
Dyspnea	RI	177
Dyspnea	SC	177
Dyspnea	SD	177
Dyspnea	TN	177
Dyspnea	TX	177
Dyspnea	UT	177
Dyspnea	VT	177
Dyspnea	VA	177
Dyspnea	WA	177
Dyspnea	WV	177
Dyspnea	WI	177
Dyspnea	WY	177
Hearing Disorders	AL	NoData
Hearing Disorders	AK	NoData
Hearing Disorders	AZ	NoData
Hearing Disorders	AR	NoData
Hearing Disorders	CA	177
Hearing Disorders	CO	NoData
Hearing Disorders	CT	NoData
Hearing Disorders	DC	NoData
Hearing Disorders	DE	NoData
Hearing Disorders	FL	177
Hearing Disorders	GA	NoData
Hearing Disorders	HI	NoData
Hearing Disorders	ID	NoData
Hearing Disorders	IL	177
Hearing Disorders	IN	NoData
Hearing Disorders	IA	NoData
Hearing Disorders	KS	NoData
Hearing Disorders	KY	NoData
Hearing Disorders	LA	NoData
Hearing Disorders	ME	NoData
Hearing Disorders	MD	NoData
Hearing Disorders	MA	NoData
Hearing Disorders	MI	NoData
Hearing Disorders	MN	NoData
Hearing Disorders	MS	NoData
Hearing Disorders	MO	NoData
Hearing Disorders	MT	NoData
Hearing Disorders	NE	NoData
Hearing Disorders	NV	NoData
Hearing Disorders	NH	NoData
Hearing Disorders	NJ	NoData
Hearing Disorders	NM	NoData
Hearing Disorders	NY	177
Hearing Disorders	NC	NoData
Hearing Disorders	ND	NoData
Hearing Disorders	OH	NoData
Hearing Disorders	OK	NoData
Hearing Disorders	OR	NoData
Hearing Disorders	PA	NoData
Hearing Disorders	RI	NoData
Hearing Disorders	SC	NoData
Hearing Disorders	SD	NoData
Hearing Disorders	TN	NoData
Hearing Disorders	TX	177
Hearing Disorders	UT	NoData
Hearing Disorders	VT	NoData
Hearing Disorders	VA	NoData
Hearing Disorders	WA	NoData
Hearing Disorders	WV	NoData
Hearing Disorders	WI	NoData
Hearing Disorders	WY	NoData
Sleep Disorders	AL	177
Sleep Disorders	AK	NoData
Sleep Disorders	AZ	177
Sleep Disorders	AR	177
Sleep Disorders	CA	177
Sleep Disorders	CO	177
Sleep Disorders	CT	177
Sleep Disorders	DC	177
Sleep Disorders	DE	NoData
Sleep Disorders	FL	177
Sleep Disorders	GA	177
Sleep Disorders	HI	NoData
Sleep Disorders	ID	177
Sleep Disorders	IL	177
Sleep Disorders	IN	177
Sleep Disorders	IA	177
Sleep Disorders	KS	177
Sleep Disorders	KY	177
Sleep Disorders	LA	177
Sleep Disorders	ME	NoData
Sleep Disorders	MD	177
Sleep Disorders	MA	177
Sleep Disorders	MI	177
Sleep Disorders	MN	177
Sleep Disorders	MS	177
Sleep Disorders	MO	177
Sleep Disorders	MT	NoData
Sleep Disorders	NE	177
Sleep Disorders	NV	177
Sleep Disorders	NH	177
Sleep Disorders	NJ	177
Sleep Disorders	NM	177
Sleep Disorders	NY	177
Sleep Disorders	NC	177
Sleep Disorders	ND	NoData
Sleep Disorders	OH	177
Sleep Disorders	OK	177
Sleep Disorders	OR	177
Sleep Disorders	PA	177
Sleep Disorders	RI	NoData
Sleep Disorders	SC	177
Sleep Disorders	SD	NoData
Sleep Disorders	TN	177
Sleep Disorders	TX	177
Sleep Disorders	UT	177
Sleep Disorders	VT	NoData
Sleep Disorders	VA	177
Sleep Disorders	WA	177
Sleep Disorders	WV	177
Sleep Disorders	WI	177
Sleep Disorders	WY	NoData
Memory Disorders	AL	NoData
Memory Disorders	AK	NoData
Memory Disorders	AZ	NoData
Memory Disorders	AR	NoData
Memory Disorders	CA	177
Memory Disorders	CO	NoData
Memory Disorders	CT	NoData
Memory Disorders	DC	NoData
Memory Disorders	DE	NoData
Memory Disorders	FL	177
Memory Disorders	GA	NoData
Memory Disorders	HI	NoData
Memory Disorders	ID	NoData
Memory Disorders	IL	NoData
Memory Disorders	IN	NoData
Memory Disorders	IA	NoData
Memory Disorders	KS	NoData
Memory Disorders	KY	NoData
Memory Disorders	LA	NoData
Memory Disorders	ME	NoData
Memory Disorders	MD	NoData
Memory Disorders	MA	NoData
Memory Disorders	MI	NoData
Memory Disorders	MN	NoData
Memory Disorders	MS	NoData
Memory Disorders	MO	NoData
Memory Disorders	MT	NoData
Memory Disorders	NE	NoData
Memory Disorders	NV	NoData
Memory Disorders	NH	NoData
Memory Disorders	NJ	NoData
Memory Disorders	NM	NoData
Memory Disorders	NY	177
Memory Disorders	NC	NoData
Memory Disorders	ND	NoData
Memory Disorders	OH	NoData
Memory Disorders	OK	NoData
Memory Disorders	OR	NoData
Memory Disorders	PA	NoData
Memory Disorders	RI	NoData
Memory Disorders	SC	NoData
Memory Disorders	SD	NoData
Memory Disorders	TN	NoData
Memory Disorders	TX	177
Memory Disorders	UT	NoData
Memory Disorders	VT	NoData
Memory Disorders	VA	NoData
Memory Disorders	WA	NoData
Memory Disorders	WV	NoData
Memory Disorders	WI	NoData
Memory Disorders	WY	NoData
Nausea	AL	177
Nausea	AK	177
Nausea	AZ	177
Nausea	AR	177
Nausea	CA	177
Nausea	CO	177
Nausea	CT	177
Nausea	DC	177
Nausea	DE	177
Nausea	FL	177
Nausea	GA	177
Nausea	HI	177
Nausea	ID	177
Nausea	IL	177
Nausea	IN	177
Nausea	IA	177
Nausea	KS	177
Nausea	KY	177
Nausea	LA	177
Nausea	ME	177
Nausea	MD	177
Nausea	MA	177
Nausea	MI	177
Nausea	MN	177
Nausea	MS	177
Nausea	MO	177
Nausea	MT	177
Nausea	NE	177
Nausea	NV	177
Nausea	NH	177
Nausea	NJ	177
Nausea	NM	177
Nausea	NY	177
Nausea	NC	177
Nausea	ND	177
Nausea	OH	177
Nausea	OK	177
Nausea	OR	177
Nausea	PA	177
Nausea	RI	177
Nausea	SC	177
Nausea	SD	177
Nausea	TN	177
Nausea	TX	177
Nausea	UT	177
Nausea	VT	177
Nausea	VA	177
Nausea	WA	177
Nausea	WV	177
Nausea	WI	177
Nausea	WY	177
Learning Disorders	AL	NoData
Learning Disorders	AK	NoData
Learning Disorders	AZ	NoData
Learning Disorders	AR	NoData
Learning Disorders	CA	177
Learning Disorders	CO	NoData
Learning Disorders	CT	NoData
Learning Disorders	DC	NoData
Learning Disorders	DE	NoData
Learning Disorders	FL	177
Learning Disorders	GA	177
Learning Disorders	HI	NoData
Learning Disorders	ID	NoData
Learning Disorders	IL	177
Learning Disorders	IN	177
Learning Disorders	IA	NoData
Learning Disorders	KS	NoData
Learning Disorders	KY	177
Learning Disorders	LA	NoData
Learning Disorders	ME	NoData
Learning Disorders	MD	NoData
Learning Disorders	MA	177
Learning Disorders	MI	NoData
Learning Disorders	MN	NoData
Learning Disorders	MS	NoData
Learning Disorders	MO	NoData
Learning Disorders	MT	NoData
Learning Disorders	NE	NoData
Learning Disorders	NV	NoData
Learning Disorders	NH	NoData
Learning Disorders	NJ	NoData
Learning Disorders	NM	NoData
Learning Disorders	NY	177
Learning Disorders	NC	177
Learning Disorders	ND	NoData
Learning Disorders	OH	177
Learning Disorders	OK	NoData
Learning Disorders	OR	NoData
Learning Disorders	PA	177
Learning Disorders	RI	NoData
Learning Disorders	SC	NoData
Learning Disorders	SD	NoData
Learning Disorders	TN	NoData
Learning Disorders	TX	177
Learning Disorders	UT	NoData
Learning Disorders	VT	NoData
Learning Disorders	VA	177
Learning Disorders	WA	NoData
Learning Disorders	WV	NoData
Learning Disorders	WI	NoData
Learning Disorders	WY	NoData
Abdominal Pain	AL	177
Abdominal Pain	AK	177
Abdominal Pain	AZ	177
Abdominal Pain	AR	177
Abdominal Pain	CA	177
Abdominal Pain	CO	177
Abdominal Pain	CT	177
Abdominal Pain	DC	177
Abdominal Pain	DE	177
Abdominal Pain	FL	177
Abdominal Pain	GA	177
Abdominal Pain	HI	177
Abdominal Pain	ID	177
Abdominal Pain	IL	177
Abdominal Pain	IN	177
Abdominal Pain	IA	177
Abdominal Pain	KS	177
Abdominal Pain	KY	177
Abdominal Pain	LA	177
Abdominal Pain	ME	177
Abdominal Pain	MD	177
Abdominal Pain	MA	177
Abdominal Pain	MI	177
Abdominal Pain	MN	177
Abdominal Pain	MS	177
Abdominal Pain	MO	177
Abdominal Pain	MT	177
Abdominal Pain	NE	177
Abdominal Pain	NV	177
Abdominal Pain	NH	177
Abdominal Pain	NJ	177
Abdominal Pain	NM	177
Abdominal Pain	NY	177
Abdominal Pain	NC	177
Abdominal Pain	ND	177
Abdominal Pain	OH	177
Abdominal Pain	OK	177
Abdominal Pain	OR	177
Abdominal Pain	PA	177
Abdominal Pain	RI	177
Abdominal Pain	SC	177
Abdominal Pain	SD	177
Abdominal Pain	TN	177
Abdominal Pain	TX	177
Abdominal Pain	UT	177
Abdominal Pain	VT	177
Abdominal Pain	VA	177
Abdominal Pain	WA	177
Abdominal Pain	WV	177
Abdominal Pain	WI	177
Abdominal Pain	WY	177
Low Back Pain	AL	177
Low Back Pain	AK	177
Low Back Pain	AZ	177
Low Back Pain	AR	177
Low Back Pain	CA	177
Low Back Pain	CO	177
Low Back Pain	CT	177
Low Back Pain	DC	177
Low Back Pain	DE	177
Low Back Pain	FL	177
Low Back Pain	GA	177
Low Back Pain	HI	177
Low Back Pain	ID	177
Low Back Pain	IL	177
Low Back Pain	IN	177
Low Back Pain	IA	177
Low Back Pain	KS	177
Low Back Pain	KY	177
Low Back Pain	LA	177
Low Back Pain	ME	177
Low Back Pain	MD	177
Low Back Pain	MA	177
Low Back Pain	MI	177
Low Back Pain	MN	177
Low Back Pain	MS	177
Low Back Pain	MO	177
Low Back Pain	MT	177
Low Back Pain	NE	177
Low Back Pain	NV	177
Low Back Pain	NH	177
Low Back Pain	NJ	177
Low Back Pain	NM	177
Low Back Pain	NY	177
Low Back Pain	NC	177
Low Back Pain	ND	177
Low Back Pain	OH	177
Low Back Pain	OK	177
Low Back Pain	OR	177
Low Back Pain	PA	177
Low Back Pain	RI	177
Low Back Pain	SC	177
Low Back Pain	SD	177
Low Back Pain	TN	177
Low Back Pain	TX	177
Low Back Pain	UT	177
Low Back Pain	VT	177
Low Back Pain	VA	177
Low Back Pain	WA	177
Low Back Pain	WV	177
Low Back Pain	WI	177
Low Back Pain	WY	177
Hearing Loss, Sensorineural	AL	NoData
Hearing Loss, Sensorineural	AK	NoData
Hearing Loss, Sensorineural	AZ	177
Hearing Loss, Sensorineural	AR	NoData
Hearing Loss, Sensorineural	CA	177
Hearing Loss, Sensorineural	CO	177
Hearing Loss, Sensorineural	CT	177
Hearing Loss, Sensorineural	DC	NoData
Hearing Loss, Sensorineural	DE	NoData
Hearing Loss, Sensorineural	FL	177
Hearing Loss, Sensorineural	GA	177
Hearing Loss, Sensorineural	HI	NoData
Hearing Loss, Sensorineural	ID	NoData
Hearing Loss, Sensorineural	IL	177
Hearing Loss, Sensorineural	IN	177
Hearing Loss, Sensorineural	IA	NoData
Hearing Loss, Sensorineural	KS	NoData
Hearing Loss, Sensorineural	KY	177
Hearing Loss, Sensorineural	LA	NoData
Hearing Loss, Sensorineural	ME	NoData
Hearing Loss, Sensorineural	MD	NoData
Hearing Loss, Sensorineural	MA	177
Hearing Loss, Sensorineural	MI	177
Hearing Loss, Sensorineural	MN	177
Hearing Loss, Sensorineural	MS	NoData
Hearing Loss, Sensorineural	MO	177
Hearing Loss, Sensorineural	MT	NoData
Hearing Loss, Sensorineural	NE	NoData
Hearing Loss, Sensorineural	NV	NoData
Hearing Loss, Sensorineural	NH	NoData
Hearing Loss, Sensorineural	NJ	177
Hearing Loss, Sensorineural	NM	NoData
Hearing Loss, Sensorineural	NY	177
Hearing Loss, Sensorineural	NC	177
Hearing Loss, Sensorineural	ND	NoData
Hearing Loss, Sensorineural	OH	177
Hearing Loss, Sensorineural	OK	177
Hearing Loss, Sensorineural	OR	NoData
Hearing Loss, Sensorineural	PA	177
Hearing Loss, Sensorineural	RI	NoData
Hearing Loss, Sensorineural	SC	177
Hearing Loss, Sensorineural	SD	NoData
Hearing Loss, Sensorineural	TN	NoData
Hearing Loss, Sensorineural	TX	177
Hearing Loss, Sensorineural	UT	NoData
Hearing Loss, Sensorineural	VT	NoData
Hearing Loss, Sensorineural	VA	177
Hearing Loss, Sensorineural	WA	177
Hearing Loss, Sensorineural	WV	NoData
Hearing Loss, Sensorineural	WI	NoData
Hearing Loss, Sensorineural	WY	NoData
Cough	AL	177
Cough	AK	177
Cough	AZ	177
Cough	AR	177
Cough	CA	177
Cough	CO	177
Cough	CT	177
Cough	DC	177
Cough	DE	177
Cough	FL	177
Cough	GA	177
Cough	HI	177
Cough	ID	177
Cough	IL	177
Cough	IN	177
Cough	IA	177
Cough	KS	177
Cough	KY	177
Cough	LA	177
Cough	ME	177
Cough	MD	177
Cough	MA	177
Cough	MI	177
Cough	MN	177
Cough	MS	177
Cough	MO	177
Cough	MT	177
Cough	NE	177
Cough	NV	177
Cough	NH	177
Cough	NJ	177
Cough	NM	177
Cough	NY	177
Cough	NC	177
Cough	ND	177
Cough	OH	177
Cough	OK	177
Cough	OR	177
Cough	PA	177
Cough	RI	177
Cough	SC	177
Cough	SD	177
Cough	TN	177
Cough	TX	177
Cough	UT	177
Cough	VT	177
Cough	VA	177
Cough	WA	177
Cough	WV	177
Cough	WI	177
Cough	WY	177
Paraplegia	AL	177
Paraplegia	AK	NoData
Paraplegia	AZ	177
Paraplegia	AR	177
Paraplegia	CA	177
Paraplegia	CO	177
Paraplegia	CT	177
Paraplegia	DC	177
Paraplegia	DE	NoData
Paraplegia	FL	177
Paraplegia	GA	177
Paraplegia	HI	NoData
Paraplegia	ID	177
Paraplegia	IL	177
Paraplegia	IN	177
Paraplegia	IA	177
Paraplegia	KS	177
Paraplegia	KY	177
Paraplegia	LA	177
Paraplegia	ME	177
Paraplegia	MD	177
Paraplegia	MA	177
Paraplegia	MI	177
Paraplegia	MN	177
Paraplegia	MS	177
Paraplegia	MO	177
Paraplegia	MT	NoData
Paraplegia	NE	177
Paraplegia	NV	177
Paraplegia	NH	NoData
Paraplegia	NJ	177
Paraplegia	NM	177
Paraplegia	NY	177
Paraplegia	NC	177
Paraplegia	ND	177
Paraplegia	OH	177
Paraplegia	OK	177
Paraplegia	OR	177
Paraplegia	PA	177
Paraplegia	RI	NoData
Paraplegia	SC	177
Paraplegia	SD	NoData
Paraplegia	TN	177
Paraplegia	TX	177
Paraplegia	UT	177
Paraplegia	VT	NoData
Paraplegia	VA	177
Paraplegia	WA	177
Paraplegia	WV	177
Paraplegia	WI	177
Paraplegia	WY	NoData
Dizziness	AL	177
Dizziness	AK	177
Dizziness	AZ	177
Dizziness	AR	177
Dizziness	CA	177
Dizziness	CO	177
Dizziness	CT	177
Dizziness	DC	177
Dizziness	DE	177
Dizziness	FL	177
Dizziness	GA	177
Dizziness	HI	177
Dizziness	ID	177
Dizziness	IL	177
Dizziness	IN	177
Dizziness	IA	177
Dizziness	KS	177
Dizziness	KY	177
Dizziness	LA	177
Dizziness	ME	177
Dizziness	MD	177
Dizziness	MA	177
Dizziness	MI	177
Dizziness	MN	177
Dizziness	MS	177
Dizziness	MO	177
Dizziness	MT	177
Dizziness	NE	177
Dizziness	NV	177
Dizziness	NH	177
Dizziness	NJ	177
Dizziness	NM	177
Dizziness	NY	177
Dizziness	NC	177
Dizziness	ND	177
Dizziness	OH	177
Dizziness	OK	177
Dizziness	OR	177
Dizziness	PA	177
Dizziness	RI	177
Dizziness	SC	177
Dizziness	SD	177
Dizziness	TN	177
Dizziness	TX	177
Dizziness	UT	177
Dizziness	VT	177
Dizziness	VA	177
Dizziness	WA	177
Dizziness	WV	177
Dizziness	WI	177
Dizziness	WY	177
Albuminuria	AL	NoData
Albuminuria	AK	NoData
Albuminuria	AZ	177
Albuminuria	AR	NoData
Albuminuria	CA	177
Albuminuria	CO	NoData
Albuminuria	CT	NoData
Albuminuria	DC	NoData
Albuminuria	DE	NoData
Albuminuria	FL	177
Albuminuria	GA	177
Albuminuria	HI	NoData
Albuminuria	ID	NoData
Albuminuria	IL	177
Albuminuria	IN	177
Albuminuria	IA	NoData
Albuminuria	KS	NoData
Albuminuria	KY	NoData
Albuminuria	LA	NoData
Albuminuria	ME	NoData
Albuminuria	MD	177
Albuminuria	MA	177
Albuminuria	MI	177
Albuminuria	MN	NoData
Albuminuria	MS	NoData
Albuminuria	MO	NoData
Albuminuria	MT	NoData
Albuminuria	NE	NoData
Albuminuria	NV	NoData
Albuminuria	NH	177
Albuminuria	NJ	177
Albuminuria	NM	NoData
Albuminuria	NY	177
Albuminuria	NC	177
Albuminuria	ND	NoData
Albuminuria	OH	177
Albuminuria	OK	NoData
Albuminuria	OR	177
Albuminuria	PA	177
Albuminuria	RI	NoData
Albuminuria	SC	NoData
Albuminuria	SD	NoData
Albuminuria	TN	177
Albuminuria	TX	177
Albuminuria	UT	NoData
Albuminuria	VT	NoData
Albuminuria	VA	177
Albuminuria	WA	177
Albuminuria	WV	NoData
Albuminuria	WI	177
Albuminuria	WY	NoData
Coma	AL	177
Coma	AK	177
Coma	AZ	177
Coma	AR	177
Coma	CA	177
Coma	CO	177
Coma	CT	177
Coma	DC	177
Coma	DE	177
Coma	FL	177
Coma	GA	177
Coma	HI	177
Coma	ID	177
Coma	IL	177
Coma	IN	177
Coma	IA	177
Coma	KS	177
Coma	KY	177
Coma	LA	177
Coma	ME	177
Coma	MD	177
Coma	MA	177
Coma	MI	177
Coma	MN	177
Coma	MS	177
Coma	MO	177
Coma	MT	177
Coma	NE	177
Coma	NV	177
Coma	NH	177
Coma	NJ	177
Coma	NM	177
Coma	NY	177
Coma	NC	177
Coma	ND	177
Coma	OH	177
Coma	OK	177
Coma	OR	177
Coma	PA	177
Coma	RI	177
Coma	SC	177
Coma	SD	177
Coma	TN	177
Coma	TX	177
Coma	UT	177
Coma	VT	177
Coma	VA	177
Coma	WA	177
Coma	WV	177
Coma	WI	177
Coma	WY	177
Hemiplegia	AL	177
Hemiplegia	AK	NoData
Hemiplegia	AZ	177
Hemiplegia	AR	177
Hemiplegia	CA	177
Hemiplegia	CO	177
Hemiplegia	CT	177
Hemiplegia	DC	177
Hemiplegia	DE	177
Hemiplegia	FL	177
Hemiplegia	GA	177
Hemiplegia	HI	177
Hemiplegia	ID	177
Hemiplegia	IL	177
Hemiplegia	IN	177
Hemiplegia	IA	177
Hemiplegia	KS	177
Hemiplegia	KY	177
Hemiplegia	LA	177
Hemiplegia	ME	177
Hemiplegia	MD	177
Hemiplegia	MA	177
Hemiplegia	MI	177
Hemiplegia	MN	177
Hemiplegia	MS	177
Hemiplegia	MO	177
Hemiplegia	MT	177
Hemiplegia	NE	177
Hemiplegia	NV	177
Hemiplegia	NH	177
Hemiplegia	NJ	177
Hemiplegia	NM	177
Hemiplegia	NY	177
Hemiplegia	NC	177
Hemiplegia	ND	177
Hemiplegia	OH	177
Hemiplegia	OK	177
Hemiplegia	OR	177
Hemiplegia	PA	177
Hemiplegia	RI	177
Hemiplegia	SC	177
Hemiplegia	SD	177
Hemiplegia	TN	177
Hemiplegia	TX	177
Hemiplegia	UT	177
Hemiplegia	VT	NoData
Hemiplegia	VA	177
Hemiplegia	WA	177
Hemiplegia	WV	177
Hemiplegia	WI	177
Hemiplegia	WY	NoData
Facial Paralysis	AL	NoData
Facial Paralysis	AK	NoData
Facial Paralysis	AZ	177
Facial Paralysis	AR	NoData
Facial Paralysis	CA	177
Facial Paralysis	CO	NoData
Facial Paralysis	CT	NoData
Facial Paralysis	DC	NoData
Facial Paralysis	DE	NoData
Facial Paralysis	FL	177
Facial Paralysis	GA	177
Facial Paralysis	HI	NoData
Facial Paralysis	ID	NoData
Facial Paralysis	IL	177
Facial Paralysis	IN	NoData
Facial Paralysis	IA	NoData
Facial Paralysis	KS	NoData
Facial Paralysis	KY	NoData
Facial Paralysis	LA	NoData
Facial Paralysis	ME	NoData
Facial Paralysis	MD	NoData
Facial Paralysis	MA	177
Facial Paralysis	MI	177
Facial Paralysis	MN	NoData
Facial Paralysis	MS	NoData
Facial Paralysis	MO	NoData
Facial Paralysis	MT	NoData
Facial Paralysis	NE	NoData
Facial Paralysis	NV	NoData
Facial Paralysis	NH	NoData
Facial Paralysis	NJ	177
Facial Paralysis	NM	NoData
Facial Paralysis	NY	177
Facial Paralysis	NC	177
Facial Paralysis	ND	NoData
Facial Paralysis	OH	177
Facial Paralysis	OK	NoData
Facial Paralysis	OR	NoData
Facial Paralysis	PA	177
Facial Paralysis	RI	NoData
Facial Paralysis	SC	NoData
Facial Paralysis	SD	NoData
Facial Paralysis	TN	NoData
Facial Paralysis	TX	177
Facial Paralysis	UT	NoData
Facial Paralysis	VT	NoData
Facial Paralysis	VA	177
Facial Paralysis	WA	NoData
Facial Paralysis	WV	NoData
Facial Paralysis	WI	NoData
Facial Paralysis	WY	NoData
Speech Disorders	AL	177
Speech Disorders	AK	NoData
Speech Disorders	AZ	177
Speech Disorders	AR	177
Speech Disorders	CA	177
Speech Disorders	CO	NoData
Speech Disorders	CT	NoData
Speech Disorders	DC	NoData
Speech Disorders	DE	NoData
Speech Disorders	FL	177
Speech Disorders	GA	177
Speech Disorders	HI	NoData
Speech Disorders	ID	NoData
Speech Disorders	IL	177
Speech Disorders	IN	NoData
Speech Disorders	IA	NoData
Speech Disorders	KS	NoData
Speech Disorders	KY	NoData
Speech Disorders	LA	177
Speech Disorders	ME	NoData
Speech Disorders	MD	NoData
Speech Disorders	MA	177
Speech Disorders	MI	177
Speech Disorders	MN	177
Speech Disorders	MS	NoData
Speech Disorders	MO	177
Speech Disorders	MT	NoData
Speech Disorders	NE	NoData
Speech Disorders	NV	NoData
Speech Disorders	NH	NoData
Speech Disorders	NJ	177
Speech Disorders	NM	NoData
Speech Disorders	NY	177
Speech Disorders	NC	177
Speech Disorders	ND	NoData
Speech Disorders	OH	177
Speech Disorders	OK	NoData
Speech Disorders	OR	NoData
Speech Disorders	PA	177
Speech Disorders	RI	NoData
Speech Disorders	SC	NoData
Speech Disorders	SD	NoData
Speech Disorders	TN	177
Speech Disorders	TX	177
Speech Disorders	UT	NoData
Speech Disorders	VT	NoData
Speech Disorders	VA	177
Speech Disorders	WA	NoData
Speech Disorders	WV	NoData
Speech Disorders	WI	177
Speech Disorders	WY	NoData
Constipation	AL	177
Constipation	AK	177
Constipation	AZ	177
Constipation	AR	177
Constipation	CA	177
Constipation	CO	177
Constipation	CT	177
Constipation	DC	177
Constipation	DE	177
Constipation	FL	177
Constipation	GA	177
Constipation	HI	177
Constipation	ID	177
Constipation	IL	177
Constipation	IN	177
Constipation	IA	177
Constipation	KS	177
Constipation	KY	177
Constipation	LA	177
Constipation	ME	177
Constipation	MD	177
Constipation	MA	177
Constipation	MI	177
Constipation	MN	177
Constipation	MS	177
Constipation	MO	177
Constipation	MT	177
Constipation	NE	177
Constipation	NV	177
Constipation	NH	177
Constipation	NJ	177
Constipation	NM	177
Constipation	NY	177
Constipation	NC	177
Constipation	ND	177
Constipation	OH	177
Constipation	OK	177
Constipation	OR	177
Constipation	PA	177
Constipation	RI	177
Constipation	SC	177
Constipation	SD	177
Constipation	TN	177
Constipation	TX	177
Constipation	UT	177
Constipation	VT	177
Constipation	VA	177
Constipation	WA	177
Constipation	WV	177
Constipation	WI	177
Constipation	WY	177
Jaundice	AL	177
Jaundice	AK	177
Jaundice	AZ	177
Jaundice	AR	177
Jaundice	CA	177
Jaundice	CO	177
Jaundice	CT	177
Jaundice	DC	177
Jaundice	DE	177
Jaundice	FL	177
Jaundice	GA	177
Jaundice	HI	177
Jaundice	ID	177
Jaundice	IL	177
Jaundice	IN	177
Jaundice	IA	177
Jaundice	KS	177
Jaundice	KY	177
Jaundice	LA	177
Jaundice	ME	177
Jaundice	MD	177
Jaundice	MA	177
Jaundice	MI	177
Jaundice	MN	177
Jaundice	MS	177
Jaundice	MO	177
Jaundice	MT	177
Jaundice	NE	177
Jaundice	NV	177
Jaundice	NH	177
Jaundice	NJ	177
Jaundice	NM	177
Jaundice	NY	177
Jaundice	NC	177
Jaundice	ND	177
Jaundice	OH	177
Jaundice	OK	177
Jaundice	OR	177
Jaundice	PA	177
Jaundice	RI	177
